name,description,type,rating,imageUrl,latitude,longitude,destinationName
Eshi's Tower,"Attractively located in Chennai, Eshi's Tower features air-conditioned rooms with free private parking and room service.",HOTEL,,eshi's_tower.jpg,0,0,Chennai
Eshis Manor,"Well set in the centre of Chennai, Eshis Manor provides air-conditioned rooms with free private parking and room service.",HOTEL,,eshis_manor.jpg,0,0,Chennai
DLF Garden City,"DLF Garden City is located in Chennai, 20 km from Arignar Anna Zoological Park, 20 km from Anna University, as well as 23 km from Pondy Bazaar.",HOTEL,,dlf_garden_city.jpg,0,0,Chennai
OYO Flagship 80982 Yash Inn,"Located 20 km from Arignar Anna Zoological Park, OYO Flagship 80982 Yash Inn provides rooms with air conditioning in Chennai. This 3-star hotel offers room service, a 24-hour front desk and free WiFi....",HOTEL,,oyo_flagship_80982_yash_inn.jpg,0,0,Chennai
Kapsstone HOMESTAY Apartments,Kapsstone HOMESTAY Apartments provides accommodation located 3.7 km from the centre of Chennai and offers a garden and a terrace.,HOTEL,,kapsstone_homestay_apartments.jpg,0,0,Chennai
OYO Flagship 80741B Porur Residency,OYO Flagship 80741B Porur Residency features air-conditioned rooms with TV in the South Chennai district of Chennai. This 3-star hotel offers room service and a 24-hour front desk.,HOTEL,7.0,oyo_flagship_80741b_porur_residency.jpg,0,0,Chennai
SRI VIGNESH RESIDENCY,Travel Sustainable property,HOTEL,7.6,sri_vignesh_residency.jpg,0,0,Chennai
MYANS 5BHK VILLA,"Boasting accommodation with a private pool, garden view and a terrace, MYANS 5BHK VILLA is set in Chennai. Guests staying at this villa have access to a fully equipped kitchen and a balcony.",HOTEL,,myans_5bhk_villa.jpg,0,0,Chennai
Vinvarun Illam 3BHK Fully furnished apartment,"Situated 10 km from Arignar Anna Zoological Park, 18 km from St. Thomas Mount and 20 km from Chennai Trade Centre, Vinvarun Illam 3BHK Fully furnished apartment provides accommodation located in...",HOTEL,,vinvarun_illam_3bhk_fully_furnished_apartment.jpg,0,0,Chennai
Peninsula Buddha Beach Resorts,"Situated in Chennai, 24 km from Indian Institute of Technology, Madras, Peninsula Buddha Beach Resorts features accommodation with free WiFi and free private parking.",HOTEL,,peninsula_buddha_beach_resorts.jpg,0,0,Chennai
ROYALE SEKARAN,"ROYALE SEKARAN is situated in Chennai, 12 km from Chennai Trade Centre, 12 km from Anna University, and 15 km from Indian Institute of Technology, Madras.",HOTEL,,royale_sekaran.jpg,0,0,Chennai
Eshi's Tower,"Attractively located in Chennai, Eshi's Tower features air-conditioned rooms with free private parking and room service.",HOTEL,,eshi's_tower.jpg,0,0,Chennai
Eshis Manor,"Well set in the centre of Chennai, Eshis Manor provides air-conditioned rooms with free private parking and room service.",HOTEL,,eshis_manor.jpg,0,0,Chennai
DLF Garden City,"DLF Garden City is located in Chennai, 20 km from Arignar Anna Zoological Park, 20 km from Anna University, as well as 23 km from Pondy Bazaar.",HOTEL,,dlf_garden_city.jpg,0,0,Chennai
OYO Flagship 80982 Yash Inn,"Located 20 km from Arignar Anna Zoological Park, OYO Flagship 80982 Yash Inn provides rooms with air conditioning in Chennai. This 3-star hotel offers room service, a 24-hour front desk and free WiFi....",HOTEL,,oyo_flagship_80982_yash_inn.jpg,0,0,Chennai
Mgm Inn,"Situated in Chennai, 9.1 km from Arignar Anna Zoological Park, Mgm Inn features accommodation with a garden, free private parking and a terrace.",HOTEL,,mgm_inn.jpg,0,0,Chennai
Kapsstone HOMESTAY Apartments,Kapsstone HOMESTAY Apartments provides accommodation located 3.7 km from the centre of Chennai and offers a garden and a terrace.,HOTEL,,kapsstone_homestay_apartments.jpg,0,0,Chennai
OYO Flagship 80741B Porur Residency,OYO Flagship 80741B Porur Residency features air-conditioned rooms with TV in the South Chennai district of Chennai. This 3-star hotel offers room service and a 24-hour front desk.,HOTEL,7.0,oyo_flagship_80741b_porur_residency.jpg,0,0,Chennai
SRI VIGNESH RESIDENCY,Travel Sustainable property,HOTEL,7.6,sri_vignesh_residency.jpg,0,0,Chennai
OYO Home Dakshin Villa Ecr Near Thiruvalluvar Nagar Beach,"Featuring 3-star accommodation, OYO Home Dakshin Villa Ecr Near Thiruvalluvar Nagar Beach is situated in Chennai, 2.7 km from Elliot's Beach and 8.3 km from Indian Institute of Technology, Madras.",HOTEL,6.1,oyo_home_dakshin_villa_ecr_near_thiruvalluvar_nagar_beach.jpg,0,0,Chennai
Perfect Guest House,"Perfect Guest House is well situated in Chennai, and features a shared lounge, free WiFi and a terrace.",HOTEL,6.4,perfect_guest_house.jpg,0,0,Chennai
Sekaran Hotel OMR,"Featuring 2-star accommodation, Sekaran Hotel OMR is set in Chennai, 5.1 km from Indian Institute of Technology, Madras and 7.6 km from Anna University.",HOTEL,5.0,sekaran_hotel_omr.jpg,0,0,Chennai
SPOT ON 66826 Fousiya Mansion,"Offering air-conditioned rooms in the Central Chennai district of Chennai, SPOT ON 66826 Fousiya Mansion is 2.5 km from Fort Museum. This 3-star hotel offers room service and a 24-hour front desk.",HOTEL,,spot_on_66826_fousiya_mansion.jpg,0,0,Chennai
POP 80702 J Heaven Stay,POP 80702 J Heaven Stay features free WiFi throughout the property and rooms with air conditioning in Chennai.,HOTEL,,pop_80702_j_heaven_stay.jpg,0,0,Chennai
AVVAIRAM SERVICE APARTMENT G8,"In the heart of Chennai, AVVAIRAM SERVICE APARTMENT G8 features garden views from the balcony. Set 2.3 km from Pondy Bazaar, the property offers a terrace and free private parking.",HOTEL,,avvairam_service_apartment_g8.jpg,0,0,Chennai
My Residencies,"My Residencies is located in Chennai, within 11 km of Madras Medical College and 16 km of Government Museum Chennai.",HOTEL,6.3,my_residencies.jpg,0,0,Chennai
FabHotel Smack Residency,"Featuring 3-star accommodation, FabHotel Smack Residency is set in Chennai, 16 km from Indian Institute of Technology, Madras and 18 km from Anna University.",HOTEL,6.8,fabhotel_smack_residency.jpg,0,0,Chennai
Hotel Blue Diamond,Travel Sustainable property,HOTEL,7.7,hotel_blue_diamond.jpg,0,0,Chennai
The samudhra,"Situated in Chennai, less than 1 km from Vada Nemili Beach, The samudhra features accommodation with a terrace, free private parking and a restaurant.",HOTEL,7.0,the_samudhra.jpg,0,0,Chennai
The Daffodil,Travel Sustainable property,HOTEL,,the_daffodil.jpg,0,0,Chennai
JSM Residency,Travel Sustainable property,HOTEL,7.5,jsm_residency.jpg,0,0,Chennai
S4 Sruthi Service Apartments,Travel Sustainable property,HOTEL,6.9,s4_sruthi_service_apartments.jpg,0,0,Chennai
Skyry Hotel Iyyapanthangal,"Located in Chennai, 4.7 km from Madras Medical College, Skyry Hotel Iyyapanthangal provides air-conditioned rooms and a terrace. The property is set 7 km from Chennai Trade Centre, 9 km from St.",HOTEL,5.5,skyry_hotel_iyyapanthangal.jpg,0,0,Chennai
Disha Inn,Travel Sustainable property,HOTEL,5.9,disha_inn.jpg,0,0,Chennai
Vijaya Residency - Porur,"Operating a 24-hour front desk to welcome and assist guests, Vijaya Residency - Porur is located in Chennai. It is located 8 km from the Guinty Railway Station.",HOTEL,7.1,vijaya_residency_-_porur.jpg,0,0,Chennai
OYO Flagship 80926 Alsha Inn,"OYO Flagship 80926 Alsha Inn provides free WiFi throughout the property and rooms with air conditioning in Chennai. The property is around 8.2 km from Arignar Anna Zoological Park, 16 km from St.",HOTEL,,oyo_flagship_80926_alsha_inn.jpg,0,0,Chennai
Cosy family home,"Set in the centre of Chennai, 4 km from Government Museum Chennai and 5.3 km from Chennai Central Railway Station, Cosy family home offers air conditioning.",HOTEL,,cosy_family_home.jpg,0,0,Chennai
Medavakkam Sri Sai Residency,"Set in Chennai, within 13 km of St. Thomas Mount and 15 km of Chennai Trade Centre, Medavakkam Sri Sai Residency offers accommodation with a terrace and free WiFi throughout the property as well as...",HOTEL,5.6,medavakkam_sri_sai_residency.jpg,0,0,Chennai
Samudra Residency,"Set in Chennai, 600 metres from Chennai Central Railway Station and 3.2 km from the centre, Samudra Residency offers air-conditioned accommodation with free WiFi, and a terrace.",HOTEL,6.3,samudra_residency.jpg,0,0,Chennai
Individual Villa in Velachery,"Individual Villa in Velachery is situated in the Velachery district of Chennai, 6.4 km from St. Thomas Mount, 6.4 km from Anna University and 7.4 km from Chennai Trade Centre.",HOTEL,,individual_villa_in_velachery.jpg,0,0,Chennai
comfortable home stay,"Situated in Chennai in the Tamil Nadu region, comfortable home stay features a balcony.",HOTEL,8.5,comfortable_home_stay.jpg,0,0,Chennai
Blue Jade Service Apartments,Travel Sustainable property,HOTEL,2.0,blue_jade_service_apartments.jpg,0,0,Chennai
Metro Grand Hotel,"Located 7 km from Government Museum Chennai, Metro Grand Hotel offers 3-star accommodation in Chennai and features a bar.",HOTEL,4.4,metro_grand_hotel.jpg,0,0,Chennai
SPOT ON Jayanthi Mansion Near Albert Theatres,"Featuring 2-star accommodation, SPOT ON Jayanthi Mansion Near Albert Theatres is set in Chennai, 2.9 km from Fort Museum and 4.8 km from Ma Chidambaram Stadium.",HOTEL,3.0,spot_on_jayanthi_mansion_near_albert_theatres.jpg,0,0,Chennai
Mykonos Bay Villa,Travel Sustainable property,HOTEL,10.0,mykonos_bay_villa.jpg,0,0,Chennai
Ponnis Grand Inn,"Featuring free WiFi, Ponnis Grand Inn offers accommodation in Chennai. The inn has a barbecue and views of the garden, and guests can enjoy a drink at the bar.",HOTEL,5.9,ponnis_grand_inn.jpg,0,0,Chennai
Flagship Infosys Thoraipakkam Near Ecr Beach,Travel Sustainable property,HOTEL,5.4,flagship_infosys_thoraipakkam_near_ecr_beach.jpg,0,0,Chennai
"2BHK service Apartment in Vadapalani, Chennai","2BHK service Apartment in Vadapalani, Chennai is located in Chennai, 7.2 km from Chennai Trade Centre, 8.4 km from Spencer Plaza Mall, and 8.5 km from St. Thomas Mount.",HOTEL,,"2bhk_service_apartment_in_vadapalani,_chennai.jpg",0,0,Chennai
Independent houses with Food Acomidation,"Located in Chennai, 6.2 km from St. Thomas Mount, 6.2 km from Anna University and 7.2 km from Chennai Trade Centre, Independent houses with Food Acomidation provides accommodation with a balcony and...",HOTEL,,independent_houses_with_food_acomidation.jpg,0,0,Chennai
THE CHIRAAG INN,"Featuring a garden, THE CHIRAAG INN is set in Chennai in the Tamil Nadu region, 14 km from Fort Museum and 14 km from Chennai Central Railway Station.",HOTEL,7.2,the_chiraag_inn.jpg,0,0,Chennai
JOL Residency,"Located in Chennai in the Tamil Nadu region, JOL Residency features a balcony.",HOTEL,,jol_residency.jpg,0,0,Chennai
Apartment at the Pod,"Situated in Chennai, Apartment at the Pod features accommodation with a private pool, a balcony and garden views.",HOTEL,,apartment_at_the_pod.jpg,0,0,Chennai
Bluesky residency,"Bluesky residency features city views, free WiFi and free private parking, located in Chennai, 5 km from Chennai Trade Centre.",HOTEL,,bluesky_residency.jpg,0,0,Chennai
Truliv Villa Cabana,"Located in Chennai in the Tamil Nadu region, Truliv Villa Cabana features a balcony. This property offers a private pool and free private parking.",HOTEL,,truliv_villa_cabana.jpg,0,0,Chennai
Townhouse 1155 Porur Near PVR SPI Palazzo Chennai,Travel Sustainable property,HOTEL,,townhouse_1155_porur_near_pvr_spi_palazzo_chennai.jpg,0,0,Chennai
Mayuraa Residency,"Featuring 3-star accommodation, Mayuraa Residency is set in Chennai, 8 km from St. Thomas Mount and 10 km from Chennai Trade Centre. This 3-star hotel offers room service and a 24-hour front desk.",HOTEL,7.2,mayuraa_residency.jpg,0,0,Chennai
HomeStays by House of Nelson,"Ideally set right in the centre of Chennai, HomeStays by House of Nelson offers city views and a garden, as well as a terrace.",HOTEL,,homestays_by_house_of_nelson.jpg,0,0,Chennai
JOL Residency,"Located in Chennai in the Tamil Nadu region, JOL Residency features a balcony.",HOTEL,,jol_residency.jpg,0,0,Chennai
KJRResidency& Rooms,"8 km from Chennai Trade Centre, KJRResidency& Rooms is located in Chennai and provides air-conditioned rooms. This 5-star hotel offers room service and a 24-hour front desk.",HOTEL,4.3,kjrresidency&_rooms.jpg,0,0,Chennai
OYO Arunachala Guest House Near PVR SPI Palazzo Chennai,OYO Arunachala Guest House Near PVR SPI Palazzo Chennai features air-conditioned rooms with TV in the Central Chennai district of Chennai. This 3-star hotel offers a shared kitchen and a shared...,HOTEL,1.0,oyo_arunachala_guest_house_near_pvr_spi_palazzo_chennai.jpg,0,0,Chennai
Royal Green - Airport Stay,"Situated in Chennai, within 8.7 km of Chennai Trade Centre and 11 km of St.",HOTEL,5.6,royal_green_-_airport_stay.jpg,0,0,Chennai
Individual villa,"Individual villa is set in the Velachery district of Chennai, 6.4 km from St. Thomas Mount, 6.4 km from Anna University and 7.4 km from Chennai Trade Centre.",HOTEL,1.0,individual_villa.jpg,0,0,Chennai
GP Mansion,"Located within 3.1 km of Fort Museum and 3.4 km of Chennai Central Railway Station in the centre of Chennai, GP Mansion provides accommodation with seating area.",HOTEL,4.1,gp_mansion.jpg,0,0,Chennai
RPR RESIDENCY,"Attractively set in Chennai, RPR RESIDENCY features air-conditioned rooms with free WiFi and free private parking. This 1-star hotel offers a 24-hour front desk and a concierge service.",HOTEL,6.3,rpr_residency.jpg,0,0,Chennai
Jesica Service Apartment,"Jesica Service Apartment is located in the Porur district of Chennai, 6.3 km from Chennai Trade Centre, 8.2 km from St. Thomas Mount and 9.3 km from Madras Medical College.",HOTEL,,jesica_service_apartment.jpg,0,0,Chennai
OYO Grand Residency Near Kasi Talkies,"Set 5.3 km from Chennai Trade Centre, OYO Grand Residency Near Kasi Talkies offers 3-star accommodation in Chennai and features a shared lounge.",HOTEL,4.2,oyo_grand_residency_near_kasi_talkies.jpg,0,0,Chennai
JJS MINI AC PARTY HALL,"Situated in Chennai, within less than 1 km of Pondy Bazaar and 4.5 km of Anna University, JJS MINI AC PARTY HALL features accommodation with a garden and as well as free private parking for guests who...",HOTEL,1.0,jjs_mini_ac_party_hall.jpg,0,0,Chennai
Royal Guest House,Royal Guest House features air-conditioned rooms with flat-screen TV in the Central Chennai district of Chennai.,HOTEL,7.7,royal_guest_house.jpg,0,0,Chennai
Kences Inn T nagar,"Attractively set in Chennai, Kences Inn T nagar features air-conditioned rooms with free private parking and room service.",HOTEL,3.0,kences_inn_t_nagar.jpg,0,0,Chennai
Western Inn,"Featuring 1-star accommodation, Western Inn is set in Chennai, 8.9 km from Arignar Anna Zoological Park and 13 km from St. Thomas Mount. This 1-star hotel offers room service and a 24-hour front desk....",HOTEL,6.2,western_inn.jpg,0,0,Chennai
Kiruba Castle,Travel Sustainable property,HOTEL,6.1,kiruba_castle.jpg,0,0,Chennai
POP 80702 J Heaven Stay,POP 80702 J Heaven Stay features free WiFi throughout the property and rooms with air conditioning in Chennai.,HOTEL,,pop_80702_j_heaven_stay.jpg,0,0,Chennai
Capital O 80576 Nestle Inn Near Fortune tower,"Featuring 3-star accommodation, Capital O 80576 Nestle Inn Near Fortune tower is set in Chennai, 9.2 km from St. Thomas Mount and 11 km from Chennai Trade Centre.",HOTEL,,capital_o_80576_nestle_inn_near_fortune_tower.jpg,0,0,Chennai
"2BHK service Apartment in Vadapalani, Chennai","2BHK service Apartment in Vadapalani, Chennai is located in Chennai, 7.2 km from Chennai Trade Centre, 8.4 km from Spencer Plaza Mall, and 8.5 km from St. Thomas Mount.",HOTEL,,"2bhk_service_apartment_in_vadapalani,_chennai.jpg",0,0,Chennai
Hotel Grand Gaayatris,"Located in Chennai, within 9.1 km of St. Thomas Mount and 11 km of Chennai Trade Centre, Hotel Grand Gaayatris provides accommodation with a terrace and as well as free private parking for guests who...",HOTEL,5.1,hotel_grand_gaayatris.jpg,0,0,Chennai
R B Residency,"Situated in Chennai, 10 km from Government Museum Chennai, R B Residency offers air-conditioned accommodation and a shared lounge.",HOTEL,4.9,r_b_residency.jpg,0,0,Chennai
Eben Service Apartment,"Featuring 2-star accommodation, Eben Service Apartment is situated in Chennai, 16 km from St. Thomas Mount and 17 km from Indian Institute of Technology, Madras.",HOTEL,,eben_service_apartment.jpg,0,0,Chennai
The Summit Luxury Apartments - Monthly Accommodation,"Set 2.1 km from Spencer Plaza Mall and 2.5 km from Pondy Bazaar in the centre of Chennai, The Summit Luxury Apartments - Monthly Accommodation offers accommodation with free WiFi and free private...",HOTEL,3.7,the_summit_luxury_apartments_-_monthly_accommodation.jpg,0,0,Chennai
Nestlay Rooms Ambattur,"Featuring 1-star accommodation, Nestlay Rooms Ambattur is situated in Chennai, 10 km from Madras Medical College and 14 km from Chennai Trade Centre.",HOTEL,6.6,nestlay_rooms_ambattur.jpg,0,0,Chennai
Sai Baba Service Apartments,"Situated in Chennai in the Tamil Nadu region, Sai Baba Service Apartments features accommodation with free private parking.",HOTEL,6.2,sai_baba_service_apartments.jpg,0,0,Chennai
